age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
40,technician,single,university.degree,no,yes,yes,cellular,nov,fri,44,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
32,technician,married,university.degree,no,yes,no,cellular,nov,mon,77,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
32,admin,single,high.school,no,no,no,cellular,apr,thu,1143,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
36,admin,married,university.degree,no,yes,no,cellular,jul,wed,570,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,admin,married,university.degree,no,yes,no,telephone,aug,tue,66,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34,self-employed,single,high.school,no,yes,no,cellular,nov,tue,581,4,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
28,technician,single,basic.9y,no,no,no,cellular,may,tue,223,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
27,services,single,basic.9y,no,no,no,telephone,may,mon,93,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
51,unemployed,married,professional.course,unknown,yes,yes,cellular,jul,thu,901,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
42,admin,married,university.degree,no,yes,no,cellular,aug,fri,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,bluecollar,divorced,basic.9y,no,no,no,telephone,jun,mon,138,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,bluecollar,married,basic.6y,unknown,no,no,telephone,jun,thu,272,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
30,technician,married,university.degree,unknown,yes,no,cellular,jul,tue,231,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,management,married,university.degree,no,yes,no,cellular,jul,wed,217,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
50,bluecollar,married,basic.6y,unknown,no,no,cellular,aug,tue,137,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
55,services,married,high.school,no,no,yes,cellular,jul,thu,371,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
55,services,married,basic.4y,no,no,yes,cellular,aug,wed,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,bluecollar,single,basic.4y,no,unknown,unknown,cellular,jul,mon,107,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
33,bluecollar,married,basic.9y,no,no,no,cellular,may,fri,728,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
56,admin,married,university.degree,no,no,no,telephone,jul,fri,55,9,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
42,admin,single,high.school,no,no,no,cellular,jul,fri,163,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
53,technician,married,professional.course,unknown,yes,no,telephone,may,fri,264,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
52,services,married,basic.6y,no,no,yes,cellular,jul,mon,161,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
49,housemaid,single,university.degree,no,no,yes,cellular,dec,mon,334,3,999,0,nonexistent,-3,92.713,-33,0.717,5023.5,no
26,bluecollar,single,basic.4y,no,yes,yes,cellular,jul,wed,215,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,bluecollar,married,basic.9y,unknown,no,no,telephone,jun,tue,164,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
33,bluecollar,married,basic.9y,unknown,no,yes,telephone,jun,tue,321,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
61,self-employed,divorced,university.degree,no,no,no,cellular,mar,fri,102,2,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,no
31,technician,single,professional.course,no,no,no,telephone,jul,fri,141,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
39,services,married,high.school,no,yes,no,cellular,may,thu,22,8,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
38,management,married,university.degree,no,yes,no,cellular,aug,thu,328,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
24,admin,single,high.school,no,yes,no,telephone,jul,mon,722,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
34,technician,divorced,unknown,no,no,no,cellular,jul,thu,40,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
53,unknown,married,professional.course,no,no,no,cellular,jun,thu,217,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,no
24,services,married,high.school,no,no,no,cellular,may,thu,10,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
71,retired,single,university.degree,no,yes,no,cellular,oct,tue,167,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
32,services,married,high.school,no,no,no,cellular,oct,mon,217,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
35,services,single,high.school,no,yes,no,cellular,may,thu,66,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
38,services,single,basic.9y,no,yes,no,telephone,may,thu,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
27,admin,single,university.degree,unknown,yes,no,cellular,jul,tue,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
40,technician,married,professional.course,no,no,no,telephone,may,tue,26,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,management,single,university.degree,no,no,no,cellular,may,thu,162,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,bluecollar,single,professional.course,no,yes,no,cellular,jul,wed,611,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
28,admin,single,university.degree,no,no,no,cellular,aug,wed,202,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
38,technician,married,university.degree,no,no,no,cellular,jun,wed,539,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
32,technician,divorced,professional.course,no,yes,no,telephone,may,fri,76,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
34,admin,single,high.school,no,yes,no,telephone,may,wed,359,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,167,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
34,technician,married,university.degree,no,no,no,cellular,jun,tue,116,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
39,retired,single,high.school,no,no,no,telephone,may,thu,109,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,housemaid,divorced,basic.9y,unknown,yes,no,telephone,may,mon,226,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
38,admin,married,university.degree,no,yes,no,telephone,jun,thu,197,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
38,admin,married,university.degree,no,yes,no,cellular,aug,thu,191,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23,bluecollar,single,basic.9y,no,yes,no,cellular,jul,thu,523,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
49,technician,married,university.degree,no,yes,no,cellular,nov,thu,91,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
36,technician,single,professional.course,no,yes,no,cellular,may,wed,225,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
21,student,single,professional.course,no,no,no,telephone,nov,wed,250,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
45,bluecollar,married,basic.4y,no,yes,no,cellular,jul,thu,367,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,services,married,high.school,no,no,no,cellular,may,wed,71,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
45,admin,single,professional.course,no,no,no,telephone,may,tue,265,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,bluecollar,single,basic.9y,no,yes,no,cellular,nov,thu,75,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
35,bluecollar,married,basic.6y,unknown,no,no,telephone,may,fri,418,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin,divorced,basic.9y,no,yes,no,cellular,jul,mon,118,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
51,technician,married,university.degree,unknown,yes,no,cellular,jul,wed,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,services,married,high.school,no,yes,no,cellular,jul,mon,91,2,999,0,nonexistent,-2.9,92.469,-33.6,0.944,5076.2,no
56,bluecollar,married,basic.4y,unknown,yes,no,cellular,aug,tue,147,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
59,retired,divorced,basic.9y,unknown,yes,no,telephone,jun,fri,141,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
34,bluecollar,married,high.school,no,no,no,cellular,may,thu,144,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
54,bluecollar,married,professional.course,unknown,yes,yes,telephone,may,mon,198,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,management,married,university.degree,no,yes,no,cellular,aug,tue,263,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
50,services,married,basic.9y,unknown,yes,no,cellular,aug,mon,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
78,retired,married,basic.4y,no,no,no,cellular,jul,mon,1148,1,999,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,no
55,technician,married,university.degree,no,no,no,telephone,may,mon,349,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,technician,married,professional.course,no,yes,yes,cellular,may,wed,204,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
46,admin,divorced,high.school,no,yes,no,telephone,oct,fri,3253,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,no
33,bluecollar,single,basic.9y,unknown,yes,no,telephone,jun,tue,280,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
36,bluecollar,married,high.school,no,no,no,telephone,may,mon,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,technician,divorced,professional.course,no,yes,no,cellular,jul,thu,165,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
38,bluecollar,single,university.degree,unknown,no,no,telephone,may,fri,894,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
55,bluecollar,divorced,basic.4y,unknown,no,no,telephone,may,wed,148,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
36,admin,single,high.school,no,no,no,cellular,apr,fri,140,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
48,admin,divorced,unknown,no,yes,no,cellular,may,wed,16,6,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
53,technician,married,professional.course,no,yes,no,cellular,aug,thu,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,admin,married,university.degree,unknown,yes,no,telephone,may,mon,163,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,admin,single,university.degree,no,yes,no,cellular,aug,thu,98,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,admin,divorced,university.degree,no,no,no,cellular,may,mon,79,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
32,services,married,basic.4y,unknown,no,no,cellular,jul,mon,891,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,admin,married,high.school,unknown,no,no,cellular,may,fri,585,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
38,technician,single,university.degree,no,yes,no,cellular,jul,fri,210,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
26,technician,single,professional.course,no,yes,no,cellular,sep,fri,249,1,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,no
59,retired,married,basic.6y,no,yes,no,cellular,jul,tue,807,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,technician,single,professional.course,no,yes,no,cellular,jul,thu,268,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,services,married,unknown,no,yes,no,telephone,may,wed,274,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,admin,divorced,university.degree,unknown,yes,no,cellular,may,wed,31,7,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
47,admin,divorced,university.degree,no,yes,no,cellular,aug,fri,94,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,management,married,university.degree,no,yes,yes,cellular,nov,fri,1067,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
55,technician,married,professional.course,no,no,yes,cellular,may,fri,543,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
29,technician,married,professional.course,no,no,no,telephone,may,tue,492,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
47,admin,single,university.degree,no,no,no,cellular,aug,thu,310,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33,bluecollar,married,basic.6y,no,no,no,telephone,may,wed,1183,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,entrepreneur,married,university.degree,no,yes,no,cellular,aug,mon,145,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
28,self-employed,single,basic.9y,no,yes,no,telephone,may,tue,4,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,105,11,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
25,student,single,high.school,no,no,no,telephone,nov,tue,345,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,no
38,bluecollar,divorced,unknown,no,no,no,telephone,may,wed,258,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,admin,divorced,university.degree,no,no,yes,cellular,jul,mon,375,3,999,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,no
39,admin,single,high.school,no,yes,no,cellular,jul,fri,361,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
55,retired,married,university.degree,no,yes,no,cellular,jul,fri,188,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
55,bluecollar,divorced,basic.4y,unknown,yes,no,cellular,apr,thu,164,1,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,no
29,bluecollar,single,basic.9y,no,no,yes,cellular,oct,wed,107,2,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,no
50,unknown,married,unknown,unknown,yes,no,telephone,jul,tue,237,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
50,admin,married,university.degree,no,no,yes,telephone,may,tue,20,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,entrepreneur,married,university.degree,no,no,no,telephone,may,wed,386,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,housemaid,married,basic.4y,unknown,no,yes,telephone,may,wed,228,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
51,housemaid,married,unknown,no,yes,no,cellular,aug,fri,121,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
31,student,single,unknown,no,yes,no,cellular,aug,mon,868,3,18,3,failure,-1.7,94.027,-38.3,0.898,4991.6,no
28,bluecollar,married,basic.6y,unknown,no,no,cellular,may,mon,68,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
34,admin,married,university.degree,no,no,no,cellular,aug,tue,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33,services,married,high.school,unknown,yes,no,telephone,jun,mon,393,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
30,bluecollar,single,basic.4y,unknown,yes,no,telephone,jun,tue,256,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
28,bluecollar,single,basic.9y,no,yes,no,telephone,jun,wed,525,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
46,management,divorced,high.school,no,no,no,cellular,nov,wed,499,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
20,student,single,unknown,no,no,no,cellular,oct,mon,137,3,999,3,failure,-1.1,94.601,-49.5,0.977,4963.6,no
38,bluecollar,married,basic.9y,unknown,unknown,unknown,telephone,jun,fri,430,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
45,entrepreneur,divorced,professional.course,no,yes,no,cellular,jul,tue,211,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
39,management,single,university.degree,unknown,no,no,cellular,may,thu,412,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
29,admin,single,basic.9y,no,no,no,cellular,may,mon,79,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
32,services,married,high.school,no,no,yes,cellular,jul,fri,157,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
33,bluecollar,married,basic.9y,no,yes,no,cellular,may,thu,263,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
47,bluecollar,married,basic.4y,unknown,yes,yes,telephone,jun,tue,168,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,technician,married,professional.course,no,yes,no,cellular,aug,thu,258,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
39,bluecollar,married,basic.9y,unknown,yes,no,cellular,may,mon,327,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
43,technician,married,professional.course,no,no,no,telephone,may,fri,265,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
33,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,170,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
36,admin,married,university.degree,no,yes,no,cellular,apr,mon,506,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
36,technician,single,high.school,no,yes,yes,cellular,aug,tue,629,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39,technician,married,professional.course,no,no,no,telephone,may,tue,273,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
28,admin,married,university.degree,no,no,no,cellular,aug,fri,161,4,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
49,bluecollar,married,basic.4y,unknown,no,no,telephone,may,fri,122,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,bluecollar,single,basic.9y,no,no,no,cellular,jul,mon,234,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
57,retired,married,professional.course,unknown,no,yes,cellular,jul,tue,1720,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
27,admin,single,university.degree,no,yes,no,cellular,aug,wed,429,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
28,services,single,high.school,no,no,no,telephone,jun,tue,406,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,bluecollar,married,basic.9y,no,yes,no,telephone,jun,fri,232,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
55,bluecollar,divorced,basic.4y,unknown,no,no,cellular,may,wed,130,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
18,student,single,unknown,no,yes,no,cellular,may,thu,183,1,7,2,success,-1.8,93.876,-40,0.677,5008.7,no
36,bluecollar,married,basic.9y,no,no,no,telephone,may,wed,360,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
35,bluecollar,married,basic.9y,no,yes,no,cellular,nov,mon,212,1,999,2,failure,-1.1,94.767,-50.8,1.05,4963.6,no
55,admin,married,high.school,no,no,yes,cellular,apr,wed,307,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
37,bluecollar,married,professional.course,no,yes,no,cellular,apr,mon,93,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
57,technician,married,university.degree,unknown,no,yes,telephone,may,mon,76,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin,single,university.degree,no,yes,yes,cellular,sep,tue,69,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,no
48,management,married,university.degree,no,yes,yes,cellular,nov,tue,747,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,no
43,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,99,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26,bluecollar,single,high.school,no,no,no,cellular,may,fri,49,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
24,technician,single,professional.course,no,yes,no,cellular,jul,wed,171,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
26,student,single,basic.9y,no,yes,no,cellular,oct,tue,75,2,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,no
33,bluecollar,single,high.school,no,no,no,cellular,may,mon,2301,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
43,technician,married,professional.course,no,no,no,cellular,may,thu,460,1,999,1,failure,-1.8,93.876,-40,0.699,5008.7,no
41,technician,single,professional.course,no,yes,no,cellular,aug,tue,54,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
33,technician,married,professional.course,no,no,no,telephone,jun,mon,220,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,admin,married,high.school,no,yes,yes,cellular,aug,mon,36,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,admin,married,high.school,unknown,no,no,telephone,may,mon,66,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,retired,married,university.degree,no,no,no,cellular,apr,thu,81,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
35,admin,married,university.degree,no,yes,no,telephone,may,fri,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
43,admin,married,high.school,no,no,no,cellular,nov,tue,127,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
38,admin,single,university.degree,no,yes,no,telephone,jun,tue,284,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
38,management,married,university.degree,no,yes,no,cellular,nov,thu,83,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
39,admin,single,high.school,unknown,no,no,telephone,may,thu,344,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
25,bluecollar,single,basic.4y,no,yes,no,telephone,may,fri,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
36,technician,married,professional.course,no,no,yes,telephone,jun,thu,247,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
34,admin,single,university.degree,no,yes,no,cellular,mar,tue,568,1,6,3,success,-1.8,93.369,-34.8,0.652,5008.7,no
46,entrepreneur,married,high.school,no,yes,no,cellular,aug,mon,109,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
38,housemaid,married,university.degree,no,yes,no,cellular,aug,tue,295,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
31,management,divorced,university.degree,no,yes,no,cellular,may,fri,156,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
