,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2261,41,admin.,married,high.school,no,yes,yes,telephone,may,thu,223,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2262,31,admin.,married,university.degree,no,yes,no,telephone,oct,mon,131,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.912,5195.8,yes
2263,33,admin.,married,university.degree,no,yes,no,telephone,may,thu,239,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2264,26,admin.,single,university.degree,no,yes,no,telephone,oct,mon,251,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.912,5195.8,yes
2265,46,blue-collar,married,professional.course,no,no,no,telephone,may,thu,116,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2266,31,admin.,single,university.degree,no,yes,no,telephone,oct,tue,125,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.86,5195.8,yes
2267,30,admin.,single,high.school,no,no,no,telephone,may,thu,308,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2268,45,technician,divorced,high.school,no,yes,no,telephone,oct,tue,141,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.86,5195.8,yes
2269,28,services,single,high.school,no,no,no,telephone,may,thu,137,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2270,31,blue-collar,married,basic.6y,no,yes,no,telephone,oct,tue,154,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.86,5195.8,yes
2271,58,admin.,married,university.degree,no,no,yes,telephone,may,thu,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2272,34,admin.,single,university.degree,no,no,no,telephone,oct,tue,135,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.86,5195.8,yes
2273,43,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2274,27,admin.,single,university.degree,no,no,no,telephone,oct,tue,540,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.86,5195.8,yes
2275,39,self-employed,married,high.school,no,yes,no,telephone,may,thu,175,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2276,33,entrepreneur,married,university.degree,no,yes,no,telephone,oct,tue,454,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.86,5195.8,yes
2277,25,services,married,professional.course,unknown,no,no,telephone,may,thu,125,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2278,33,technician,married,professional.course,no,yes,no,telephone,oct,wed,171,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.827,5195.8,yes
2279,39,admin.,single,unknown,no,no,no,telephone,may,thu,211,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2280,30,admin.,married,university.degree,no,no,no,telephone,oct,wed,313,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.827,5195.8,yes
2281,42,retired,married,basic.9y,unknown,yes,no,telephone,may,thu,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2282,34,blue-collar,single,high.school,no,yes,no,telephone,oct,wed,266,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.827,5195.8,yes
2283,43,admin.,married,high.school,no,yes,no,telephone,may,thu,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2284,36,self-employed,single,university.degree,no,yes,no,telephone,oct,thu,248,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.794,5195.8,yes
2285,43,admin.,married,high.school,no,no,no,telephone,may,thu,196,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2286,56,technician,married,high.school,no,no,no,telephone,oct,thu,234,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.794,5195.8,yes
2287,33,admin.,single,university.degree,no,no,no,telephone,may,thu,342,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2288,31,technician,single,university.degree,no,no,no,telephone,oct,thu,154,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.794,5195.8,yes
2289,52,unknown,married,basic.4y,no,no,no,telephone,may,thu,156,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2290,34,blue-collar,divorced,high.school,no,yes,no,telephone,oct,thu,160,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.794,5195.8,yes
2291,53,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,178,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2292,38,entrepreneur,married,basic.4y,no,no,no,telephone,oct,fri,227,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.76,5195.8,yes
2293,41,housemaid,married,basic.6y,no,no,no,telephone,may,thu,142,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2294,42,management,married,university.degree,no,no,no,telephone,oct,fri,615,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.76,5195.8,yes
2295,48,blue-collar,married,professional.course,no,yes,no,telephone,may,thu,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2296,32,technician,married,professional.course,no,yes,no,telephone,nov,tue,399,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8,yes
2297,40,admin.,single,high.school,no,yes,no,telephone,may,thu,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2298,30,blue-collar,married,basic.9y,no,no,no,telephone,nov,tue,465,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8,yes
2299,40,admin.,single,high.school,no,no,yes,telephone,may,thu,110,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2300,50,entrepreneur,married,university.degree,no,no,no,telephone,nov,tue,209,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8,yes
2301,53,blue-collar,married,high.school,unknown,no,yes,telephone,may,thu,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2302,45,unknown,married,unknown,no,no,no,telephone,nov,wed,169,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,yes
2303,55,admin.,married,high.school,no,no,no,telephone,may,thu,94,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2304,25,management,married,university.degree,no,yes,no,telephone,nov,wed,268,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,yes
2305,39,technician,married,professional.course,no,no,no,telephone,may,thu,31,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2306,39,management,married,university.degree,no,yes,no,telephone,nov,wed,204,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,yes
2307,35,blue-collar,married,basic.9y,no,no,yes,telephone,may,thu,220,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2308,27,self-employed,married,professional.course,no,no,no,telephone,nov,wed,669,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,yes
2309,50,housemaid,divorced,basic.4y,unknown,no,no,telephone,may,thu,489,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2310,41,admin.,single,high.school,no,yes,no,telephone,nov,thu,234,1,999,0,nonexistent,-0.1,93.2,-42.0,4.592,5195.8,yes
2311,38,services,divorced,basic.6y,no,no,no,telephone,may,thu,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2312,29,technician,married,university.degree,no,yes,no,cellular,nov,thu,150,1,999,0,nonexistent,-0.1,93.2,-42.0,4.592,5195.8,yes
2313,41,unemployed,married,basic.9y,unknown,no,no,telephone,may,thu,314,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2314,31,blue-collar,married,basic.9y,no,yes,no,telephone,nov,fri,115,1,999,0,nonexistent,-0.1,93.2,-42.0,4.474,5195.8,yes
2315,44,technician,married,professional.course,unknown,no,no,telephone,may,thu,203,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2316,29,admin.,married,basic.9y,no,yes,no,telephone,nov,fri,453,1,999,0,nonexistent,-0.1,93.2,-42.0,4.474,5195.8,yes
2317,39,admin.,married,basic.6y,unknown,no,no,telephone,may,thu,328,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2318,47,student,single,unknown,no,unknown,unknown,telephone,nov,mon,145,1,999,0,nonexistent,-0.1,93.2,-42.0,4.406000000000001,5195.8,yes
2319,44,unknown,married,basic.6y,no,no,no,telephone,may,thu,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2320,58,retired,divorced,basic.9y,no,yes,no,telephone,nov,mon,248,1,999,0,nonexistent,-0.1,93.2,-42.0,4.406000000000001,5195.8,yes
2321,51,technician,married,professional.course,no,no,yes,telephone,may,thu,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2322,32,unemployed,married,professional.course,no,yes,no,telephone,nov,tue,486,1,999,0,nonexistent,-0.1,93.2,-42.0,4.343,5195.8,yes
2323,41,technician,married,high.school,no,yes,yes,telephone,may,thu,177,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2324,33,services,married,high.school,no,no,no,telephone,nov,tue,158,1,999,0,nonexistent,-0.1,93.2,-42.0,4.343,5195.8,yes
2325,31,technician,married,professional.course,no,no,no,telephone,may,thu,528,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2326,36,admin.,married,high.school,no,yes,no,telephone,nov,wed,114,1,999,1,failure,-0.1,93.2,-42.0,4.2860000000000005,5195.8,yes
2327,40,blue-collar,married,high.school,no,yes,no,telephone,may,thu,183,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2328,58,management,divorced,university.degree,no,no,no,telephone,nov,wed,139,1,999,0,nonexistent,-0.1,93.2,-42.0,4.2860000000000005,5195.8,yes
2329,38,self-employed,single,university.degree,no,no,no,telephone,may,thu,238,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2330,42,admin.,married,professional.course,no,yes,no,telephone,nov,thu,90,1,999,0,nonexistent,-0.1,93.2,-42.0,4.245,5195.8,yes
2331,48,blue-collar,married,basic.6y,no,no,yes,telephone,may,thu,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2332,40,blue-collar,married,basic.9y,no,unknown,unknown,telephone,nov,thu,160,1,999,0,nonexistent,-0.1,93.2,-42.0,4.245,5195.8,yes
2333,32,admin.,married,high.school,no,no,no,telephone,may,thu,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2334,37,admin.,divorced,university.degree,no,no,yes,cellular,nov,fri,132,1,999,0,nonexistent,-0.1,93.2,-42.0,4.223,5195.8,yes
2335,49,housemaid,married,basic.4y,unknown,no,no,telephone,may,thu,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2336,35,technician,single,professional.course,no,yes,no,telephone,nov,fri,160,1,999,0,nonexistent,-0.1,93.2,-42.0,4.223,5195.8,yes
2337,47,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2338,34,management,married,university.degree,no,no,no,telephone,nov,fri,179,1,999,0,nonexistent,-0.1,93.2,-42.0,4.223,5195.8,yes
2339,28,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2340,55,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1077,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2341,38,admin.,single,university.degree,unknown,yes,no,telephone,may,thu,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2342,55,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1303,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2343,28,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2344,48,blue-collar,divorced,professional.course,no,no,no,cellular,nov,mon,564,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2345,51,services,married,unknown,no,yes,no,telephone,may,thu,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2346,48,admin.,single,university.degree,no,yes,no,cellular,nov,mon,434,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2347,50,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2348,40,admin.,married,university.degree,unknown,no,no,cellular,nov,mon,890,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2349,38,admin.,single,university.degree,unknown,yes,yes,telephone,may,thu,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2350,42,admin.,married,high.school,no,no,no,cellular,nov,mon,651,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,yes
2351,48,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,604,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2352,34,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,2462,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2353,44,technician,divorced,unknown,no,yes,no,telephone,may,thu,86,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2354,45,blue-collar,married,basic.6y,unknown,yes,no,cellular,nov,mon,696,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2355,30,technician,married,professional.course,no,no,no,telephone,may,thu,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2356,31,technician,single,university.degree,no,yes,no,cellular,nov,mon,984,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2357,34,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,380,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2358,46,admin.,married,university.degree,unknown,yes,yes,cellular,nov,mon,947,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2359,36,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,11,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2360,32,blue-collar,married,high.school,no,yes,no,telephone,nov,mon,943,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2361,41,management,married,university.degree,unknown,no,no,telephone,may,thu,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2362,35,blue-collar,married,high.school,no,no,no,cellular,nov,mon,540,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2363,40,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,405,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2364,45,management,married,university.degree,no,yes,yes,cellular,nov,mon,789,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2365,35,unknown,married,basic.9y,no,yes,yes,telephone,may,thu,20,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2366,34,entrepreneur,married,basic.6y,unknown,yes,no,cellular,nov,mon,788,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2367,46,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2368,32,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1091,2,5,1,success,-0.1,93.2,-42.0,4.191,5195.8,yes
2369,35,unknown,married,basic.9y,no,yes,no,telephone,may,thu,235,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2370,57,retired,married,university.degree,no,yes,yes,cellular,nov,mon,1132,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2371,32,management,single,university.degree,no,no,no,telephone,may,thu,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2372,44,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,1210,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,yes
2373,34,admin.,married,university.degree,unknown,no,no,telephone,may,thu,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2374,52,services,divorced,high.school,unknown,yes,yes,cellular,nov,mon,652,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,yes
2375,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,255,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2376,37,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,mon,454,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
2377,28,admin.,single,professional.course,no,no,no,telephone,may,thu,462,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2378,55,admin.,married,professional.course,unknown,yes,yes,telephone,nov,tue,514,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2379,30,services,married,high.school,unknown,no,no,telephone,may,thu,80,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2380,50,technician,married,professional.course,no,yes,no,cellular,nov,tue,1978,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2381,48,unemployed,married,basic.4y,no,yes,yes,telephone,may,thu,56,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2382,40,management,married,university.degree,no,no,no,cellular,nov,tue,1122,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2383,53,blue-collar,married,professional.course,no,yes,yes,telephone,may,thu,418,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2384,41,entrepreneur,married,university.degree,no,yes,no,cellular,nov,tue,854,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2385,31,management,married,university.degree,no,yes,yes,telephone,may,thu,139,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2386,52,management,married,university.degree,no,unknown,unknown,cellular,nov,tue,486,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2387,59,retired,married,unknown,no,yes,no,telephone,may,thu,96,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2388,30,technician,single,professional.course,no,no,yes,cellular,nov,tue,835,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2389,51,unemployed,married,high.school,no,yes,no,telephone,may,thu,39,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2390,38,blue-collar,divorced,unknown,no,no,no,cellular,nov,tue,596,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2391,47,services,married,high.school,unknown,yes,no,telephone,may,thu,231,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2392,30,unemployed,married,high.school,no,yes,yes,cellular,nov,tue,924,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2393,40,technician,married,university.degree,unknown,no,no,telephone,may,thu,66,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2394,30,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,453,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2395,42,entrepreneur,single,university.degree,no,yes,no,telephone,may,thu,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2396,52,management,married,university.degree,unknown,yes,no,cellular,nov,tue,419,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2397,30,housemaid,married,high.school,unknown,no,no,telephone,may,thu,159,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2398,57,management,married,university.degree,no,yes,yes,cellular,nov,tue,609,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2399,40,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2400,54,entrepreneur,married,professional.course,no,no,no,cellular,nov,tue,1855,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2401,30,housemaid,married,high.school,unknown,no,no,telephone,may,thu,200,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2402,39,technician,married,university.degree,no,no,yes,cellular,nov,tue,1437,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2403,50,entrepreneur,married,basic.9y,no,yes,no,telephone,may,thu,187,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2404,38,self-employed,married,professional.course,no,no,no,cellular,nov,tue,1788,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2405,36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2406,50,housemaid,married,basic.4y,no,yes,no,telephone,nov,tue,150,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2407,29,unemployed,single,university.degree,no,no,no,telephone,may,thu,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2408,39,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,741,4,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2409,43,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,323,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2410,35,admin.,single,university.degree,no,no,no,cellular,nov,tue,898,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2411,35,services,married,high.school,no,no,no,telephone,may,thu,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2412,37,entrepreneur,married,university.degree,no,no,no,cellular,nov,tue,543,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2413,35,unknown,single,basic.4y,unknown,no,no,telephone,may,thu,82,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2414,36,technician,single,professional.course,no,yes,no,cellular,nov,tue,1132,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
2415,48,blue-collar,divorced,basic.4y,no,no,no,telephone,may,thu,521,7,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2416,35,technician,single,high.school,no,yes,yes,cellular,nov,wed,819,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
2417,49,technician,married,professional.course,no,no,no,telephone,may,thu,269,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2418,31,admin.,single,high.school,no,no,no,cellular,nov,wed,511,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
2419,44,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,thu,285,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
